model_name,feature_set,seq_len,trial,pr_auc,roc_auc,f1,precision@5,precision@10,precision@15,precision@20,precision@25,precision@30
deepr,dxtx,10,2,0.36111459247705385,0.5935794070714706,0.270042194092827,1.0,1.0,1.0,1.0,1.0,1.0
deepr,dx,10,2,0.34950223086424964,0.5653607121861091,0.29718875502008035,0.6149843912591051,0.610726643598616,0.6096437346437347,0.6061753568307603,0.6066969353007946,0.6025069637883008
bitenet,dxtx,10,3,0.3316806523813691,0.5988869069681246,0.2,0.694945054945055,0.6479140328697851,0.6367634124890061,0.6337713167458764,0.6356209150326797,0.6378162450066578
bitenet,dx,10,3,0.33335837855538897,0.5667566252779836,0.2790697674418604,1.0,1.0,1.0,1.0,1.0,1.0
rnn,dxtx,10,3,0.3584705855244862,0.5944912898443291,0.29767441860465116,1.0,1.0,1.0,1.0,1.0,1.0
rnn,dx,10,3,0.3383529728001927,0.5678859340252038,0.24870466321243526,1.0,1.0,1.0,1.0,1.0,1.0
brnn,dxtx,10,3,0.36415852900361195,0.6058307079318014,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0
brnn,dx,10,3,0.37015918364224054,0.6037689955522609,0.2843601895734597,1.0,1.0,1.0,1.0,1.0,1.0
retain,dxtx,10,3,0.3277420189144554,0.5744069681245367,0.25217391304347825,1.0,1.0,1.0,1.0,1.0,1.0
retain,dx,10,3,0.3226722383963682,0.5608552631578948,0.23853211009174313,0.0,0.0,0.0,0.0,0.0,0.0
deepr,dxtx,10,3,0.33088786895460487,0.5690441994069682,0.20895522388059704,1.0,1.0,1.0,1.0,1.0,1.0
deepr,dx,10,3,0.3201456361822659,0.560067642698295,0.24186046511627907,1.0,1.0,1.0,1.0,1.0,1.0
bitenet,dxtx,10,4,0.44503994396624214,0.6416277890466532,0.35185185185185186,1.0,1.0,1.0,1.0,1.0,1.0
bitenet,dx,10,4,0.41401359951756733,0.6220740365111561,0.2965779467680608,0.3712055507372073,0.42912470952749804,0.45930232558139533,0.4709631728045326,0.4758909853249476,0.4777158774373259
rnn,dxtx,10,4,0.41276591430845055,0.6134888438133874,0.30769230769230765,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dx,10,4,0.44692434488626703,0.6437322515212982,0.29245283018867924,1.0,1.0,1.0,1.0,1.0,1.0
brnn,dxtx,10,4,0.4621608913399613,0.6633772819472618,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dx,10,4,0.43591010251600637,0.6233062880324544,0.29955947136563876,1.0,1.0,1.0,1.0,1.0,1.0
retain,dxtx,10,4,0.38059937222340917,0.6033265720081136,0.291044776119403,0.49783549783549785,0.4681861348528015,0.4741100323624595,0.48050974512743627,0.4819364161849711,0.48444130127298446
retain,dx,10,4,0.41986366593904145,0.63447261663286,0.30278884462151395,1.0,1.0,1.0,1.0,1.0,1.0
deepr,dxtx,10,4,0.404650836082166,0.630446247464503,0.3345454545454546,1.0,1.0,1.0,1.0,1.0,1.0
deepr,dx,10,4,0.4139615490020573,0.5968559837728195,0.2931034482758621,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dxtx,12,0,0.41008086076000194,0.6094777777777778,0.33755274261603374,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dx,12,0,0.3594848765350776,0.5628666666666666,0.2716049382716049,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dxtx,12,0,0.3435851226569544,0.5468,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dx,12,0,0.3995186878867159,0.5786777777777776,0.3392857142857143,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dxtx,12,0,0.3805952437170889,0.5796444444444445,0.3004694835680751,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dx,12,0,0.349725543706052,0.5391888888888888,0.2487562189054726,0.0,0.0,0.0,0.0,0.0,0.0
retain,dxtx,12,0,0.38412512747149297,0.6059777777777778,0.26839826839826836,1.0,1.0,1.0,1.0,1.0,1.0
retain,dx,12,0,0.37590682157673155,0.5885444444444444,0.3116883116883117,0.13419354838709677,0.25225225225225223,0.31124260355029587,0.32221652129297074,0.3317557974443919,0.3340847610459874
deepr,dxtx,12,0,0.3524727440153196,0.5625,0.2880658436213992,0.0,0.0,0.0,0.0,0.0,0.0
deepr,dx,12,0,0.3568172148595132,0.5439555555555555,0.27309236947791166,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dxtx,12,1,0.36629892507945905,0.6140446142131346,0.25165562913907286,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dx,12,1,0.3565946837705297,0.6198991374252582,0.27835051546391754,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dxtx,12,1,0.36603188340203247,0.6399156149745971,0.25882352941176473,0.0,0.0,0.0,0.0,0.0,0.0
rnn,dx,12,1,0.3355161943718336,0.6071227951915514,0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dxtx,12,1,0.3674627295202755,0.5862512326954524,0.2823529411764706,0.0,0.0,0.0,0.0,0.0,0.0
brnn,dx,12,1,0.32193512397084845,0.5946772522438178,0.2155688622754491,0.0,0.0,0.0,0.0,0.0,0.0
retain,dxtx,12,1,0.29936677385015475,0.5901584091675092,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0
retain,dx,12,1,0.29745718370811747,0.601043578124805,0.24630541871921183,0.0,0.0,0.0,0.0,0.0,0.0
deepr,dxtx,12,1,0.3404356804521662,0.6063238837084473,0.24309392265193366,0.0,0.0,0.0,0.0,0.0,0.0
deepr,dx,12,1,0.3388604541215713,0.5947895991711294,0.303921568627451,0.0,0.0,0.0,0.0,0.0,0.0
bitenet,dxtx,12,2,0.37042708835028415,0.5812280701754386,0.25203252032520324,0.49526963103122046,0.42891075670173057,0.42250864508016345,0.41782059000602045,0.41289757805660926,0.41060735671514115
bitenet,dx,12,2,0.3717892829537194,0.5701364522417154,0.28776978417266186,0.7269272529858849,0.7008681925808997,0.6784188034188035,0.6706525452681927,0.6622062663185379,0.6560408033152694
rnn,dxtx,12,2,0.38738682360275595,0.5967738791423001,0.1953488372093023,0.7098765432098766,0.6997624703087886,0.6879039704524469,0.6790909090909091,0.6732673267326733,0.6702508960573477
rnn,dx,12,2,0.4061371753555859,0.6307602339181286,0.26666666666666666,0.7327714427367378,0.7528799702712746,0.7574047954866009,0.7571032571032571,0.7553118574366005,0.7550187138482477
brnn,dxtx,12,2,0.3963913712834266,0.5819200779727096,0.22935779816513766,0.7200388161086851,0.7501853224610823,0.7514896600070101,0.7512864493996569,0.7496598639455783,0.74949358541526
brnn,dx,12,2,0.3649326163908012,0.5604970760233918,0.20853080568720378,0.7281746031746031,0.7049723756906078,0.6832716257152474,0.6639214444092493,0.6504263093788063,0.6358006487761723
retain,dxtx,12,2,0.37397773908394194,0.5874366471734893,0.223175965665236,0.6168401135288553,0.5311645708037179,0.48886086591004624,0.470577384246449,0.45576498556631007,0.4459394521864488
retain,dx,12,2,0.36881642260926417,0.5667348927875243,0.21333333333333335,0.5428926647326979,0.4694757002633469,0.4444656853374116,0.4276559865092749,0.41638330757341574,0.4042985768225385
deepr,dxtx,12,2,0.4014794902509264,0.5919785575048733,0.17560975609756097,0.599009900990099,0.5580900243309003,0.546310054482417,0.538325210456358,0.5334576341412886,0.5325595120991541
deepr,dx,12,2,0.3969279737072596,0.5925438596491228,0.27199999999999996,0.4992401215805471,0.47002398081534774,0.44856808883693744,0.42529856202778454,0.4077271746168789,0.3920220082530949
bitenet,dxtx,12,3,0.3870778446855261,0.6195825749031256,0.30701754385964913,0.9582321515298688,0.9016115351993215,0.9076741440377804,0.9059032401242787,0.9049243231720315,0.9031526890583145
bitenet,dx,12,3,0.3982668799521819,0.6425420719382684,0.30612244897959184,0.9836497890295358,0.9274165806673547,0.8992203291943401,0.8977907905243545,0.8940080563947633,0.8939648954075499
rnn,dxtx,12,3,0.3787081525531735,0.6334744106578521,0.2388059701492537,1.0,1.0,1.0,1.0,1.0,1.0
