model_name,feature_set,seq_len,trial,pr_auc,precision@5,precision@10,precision@15,precision@20,precision@25,precision@30
bitenet,dxtx,12,8,0.3966299484579577,0.3101555555555556,0.20346084656084656,0.16476616346616346,0.1553945776388501,0.1531311545884705,0.15281472533870794
bitenet,dx,12,8,0.3978223973206799,0.37366666666666665,0.24321534391534394,0.19766065416065415,0.18686505159214137,0.18439814275218908,0.1840595292669089
rnn,dxtx,12,8,0.3874647173289512,0.3321777777777778,0.208,0.16936297036297035,0.16006005211964963,0.1578675130645019,0.15756861009433454
rnn,dx,12,8,0.40384537059682546,0.3148,0.18854867724867722,0.15186564916564915,0.14316617662809614,0.1411983091332721,0.14089142895512757
brnn,dxtx,12,8,0.3903869913030805,0.31708888888888886,0.20024603174603173,0.16227688977688978,0.15308716956131815,0.1509136003286185,0.15061084891230386
brnn,dx,12,8,0.3994236437372604,0.31222222222222223,0.19069682539682542,0.15417536907536908,0.14523707644837677,0.1431523910854305,0.14286451735847633
retain,dxtx,12,8,0.3550625738635935,0.4078888888888889,0.274805291005291,0.22559982979982976,0.21261298441840237,0.20974703925245722,0.20935054974792172
retain,dx,12,8,0.39192073696170665,0.4222666666666667,0.27671904761904764,0.22827737817737817,0.2153185947809787,0.2120266793534111,0.2116508284184797
deepr,dxtx,12,8,0.41800833876912197,0.43191111111111113,0.2825851851851852,0.2333281755281755,0.2209562274613358,0.2178963780353994,0.21745103762867968
deepr,dx,12,8,0.36732994711151346,0.4547555555555555,0.29797142857142855,0.24593564953564953,0.2322215436953827,0.2287993515879732,0.22831669513842018
bitenet,dxtx,12,9,0.3437831094062813,0.3164666666666667,0.21199365079365082,0.16781183261183263,0.15698518429168584,0.15451271424965057,0.15403500187262786
bitenet,dx,12,9,0.3473485381076447,0.3351333333333333,0.20625343915343913,0.16556814666814668,0.15582675233263468,0.15364041818369184,0.15324872174050114
rnn,dxtx,12,9,0.33606990243587104,0.31066666666666665,0.18882010582010583,0.15288630628630628,0.144370969742332,0.1424052240870211,0.1420515066762922
rnn,dx,12,9,0.38091381128622637,0.31782222222222223,0.18490105820105823,0.14680799570799571,0.13789792232191614,0.13600162895344886,0.13565391344205516
brnn,dxtx,12,9,0.3562689117619947,0.30522222222222223,0.1826809523809524,0.14750859140859138,0.1392430427329808,0.13749855060674956,0.13714082288534368
brnn,dx,12,9,0.3833583107788455,0.3339555555555555,0.202694708994709,0.16255984385984387,0.15267288708883137,0.1504937102270458,0.1501216474834888
retain,dxtx,12,9,0.35669393487327683,0.42128888888888893,0.27253333333333335,0.22314456654456657,0.21080688164604575,0.20797190831020282,0.2075065872710887
retain,dx,12,9,0.34819067275386795,0.41211111111111115,0.2730169312169312,0.2238365116365116,0.2111786296893108,0.20822186201254309,0.20770156560397088
deepr,dxtx,12,9,0.31336458099655046,0.4481555555555556,0.29593174603174605,0.2442759573759574,0.23044338656985716,0.2273041645358525,0.22675124072913558
deepr,dx,12,9,0.3528823997739458,0.44860000000000005,0.2998830687830688,0.2486168461168461,0.2340584869837192,0.2309398597172658,0.23046947334756912
bitenet,dxtx,12,10,0.3403832519334339,0.3404666666666667,0.22580582010582012,0.18108767158767158,0.16925400572366517,0.16655834225669733,0.16602462082274602
bitenet,dx,12,10,0.3244441608159988,0.33780000000000004,0.20861111111111114,0.16867216117216116,0.15855437651443843,0.15622902862561228,0.15570735983038025
rnn,dxtx,12,10,0.3618502148394332,0.3340666666666667,0.19806084656084658,0.16049134939134937,0.1507123389567662,0.14846431963309467,0.1479391538155151
rnn,dx,12,10,0.39522580588191947,0.3377777777777778,0.20443386243386244,0.16614432974432974,0.15647161445938534,0.1543511589728429,0.15387203528682267
brnn,dxtx,12,10,0.3816295024000026,0.3174222222222222,0.18753174603174602,0.15225523365523363,0.14315401819829063,0.14109413112883837,0.14096918780481454
brnn,dx,12,10,0.3811973803521169,0.34619999999999995,0.20661164021164022,0.1664226292226292,0.15630373230713787,0.15402882672962362,0.15350467476409232
retain,dxtx,12,10,0.381040142661828,0.41017777777777775,0.26495238095238094,0.21629382469382472,0.2032753716985915,0.20015933430603242,0.19938539580519732
retain,dx,12,10,0.3485570016788609,0.41531111111111113,0.27147566137566137,0.22155549265549265,0.20777066866741786,0.20459302891586512,0.2039294300030708
deepr,dxtx,12,10,0.3496875919914605,0.43273333333333336,0.2793973544973545,0.22906203796203795,0.21524335891147037,0.2122992520038852,0.21155495305039082
deepr,dx,12,10,0.35554334697308676,0.43335555555555555,0.2842571428571428,0.23392414252414248,0.22030643813244433,0.21745433155946814,0.21670327415369814
bitenet,dxtx,14,1,0.315643206946691,0.2910444444444445,0.18328835978835975,0.14376264106264106,0.13360746390405834,0.13144811388209962,0.13109681826413733
bitenet,dx,14,1,0.3610726558992985,0.3650666666666667,0.22815925925925926,0.17996856106856102,0.16732213290665304,0.16462846329124428,0.16416810784422217
rnn,dxtx,14,1,0.33960779201068414,0.27613333333333334,0.1585888888888889,0.12477867687867687,0.11683779853903692,0.11527589001278056,0.11503536905225963
rnn,dx,14,1,0.32453548442684627,0.26980000000000004,0.1582920634920635,0.12571441891441892,0.11797805840530298,0.11647066396399551,0.1162752223685539
brnn,dxtx,14,1,0.35257734960895115,0.3015111111111111,0.1816761904761905,0.14417566877566879,0.13501661018147085,0.13314182631799132,0.13286262946546115
brnn,dx,14,1,0.3295919747234366,0.3225111111111111,0.1957089947089947,0.15462525622525622,0.1445430179498291,0.1425022173977242,0.1421334316156051
retain,dxtx,14,1,0.2787661511558903,0.41175555555555565,0.2630634920634921,0.2120788618788619,0.19921667864299442,0.196572463823997,0.1961490965739631
retain,dx,14,1,0.31694011940048217,0.4084888888888889,0.26170582010582005,0.20936613756613753,0.19560473405736561,0.19231893695591637,0.1917439919009713
deepr,dxtx,14,1,0.3311876759526456,0.4338444444444444,0.28334761904761907,0.22795043845043844,0.21289554795622906,0.20977019253869972,0.20918219091069812
deepr,dx,14,1,0.27097245679302356,0.40677777777777774,0.26144761904761904,0.20993963813963812,0.19590253230315147,0.19299668124599612,0.19250285408550227
bitenet,dxtx,14,2,0.3882266688346375,0.2998,0.18692433862433858,0.15045947015947017,0.14108200771250307,0.13912904077605787,0.13860903460087928
bitenet,dx,14,2,0.3596200056910309,0.3280888888888889,0.2207111111111111,0.178795226995227,0.16797674860972076,0.16577146095052003,0.16517643552469002
rnn,dxtx,14,2,0.4135900569680758,0.30535555555555555,0.18645079365079367,0.15136539016539016,0.14252173118132871,0.14067770708947852,0.14017547195551924
rnn,dx,14,2,0.39631422768569474,0.32704444444444447,0.20603333333333335,0.1678038739038739,0.15809760168738496,0.15601197398175726,0.1554448281773701
brnn,dxtx,14,2,0.3923052690490765,0.33180000000000004,0.2098068783068783,0.17070546860546862,0.16096530119347457,0.15893780887902573,0.15839985726061434
brnn,dx,14,2,0.41342446746698785,0.3016888888888889,0.18154708994708996,0.1488003478003478,0.14099661543020678,0.13955034653002482,0.1391585473543176
retain,dxtx,14,2,0.3760438246966858,0.4194222222222223,0.27745502645502645,0.22774804454804454,0.21405590620822817,0.21111546075995663,0.21029408696984722
retain,dx,14,2,0.38459555281770913,0.3932666666666667,0.2576306878306878,0.21211748991748988,0.19991555779961354,0.1971425958823038,0.19639215614212416
deepr,dxtx,14,2,0.38968273162474804,0.4637111111111111,0.3196915343915344,0.2659306804306804,0.25175684274445886,0.24855963754437035,0.24770613542282224
deepr,dx,14,2,0.35527278106062066,0.4565333333333333,0.31303915343915345,0.26227465867465866,0.24816784444199302,0.24509626694753225,0.2443340075412801
bitenet,dxtx,14,3,0.3737694738502242,0.36517777777777777,0.2334142857142857,0.1906961371961372,0.1800449848053563,0.1777330016194601,0.17732588856223208
bitenet,dx,14,3,0.3696163827159912,0.4101111111111111,0.2612153439153439,0.21440819550819548,0.20264355842529216,0.20003113857461147,0.19957735838290022
rnn,dxtx,14,3,0.38812406855734277,0.31684444444444443,0.19691957671957672,0.16155019055019057,0.15283852249115407,0.15090285149548308,0.1505550270763943
rnn,dx,14,3,0.37300921465800796,0.3338444444444445,0.2063687830687831,0.16823616753616755,0.15864275508346715,0.15651893175703513,0.15621356019373253
brnn,dxtx,14,3,0.36278696388927467,0.3349777777777778,0.2039232804232804,0.16656885706885707,0.15750142787495727,0.15548712208412976,0.15519052994064106
brnn,dx,14,3,0.35883574896155745,0.3093777777777778,0.19325238095238095,0.15721197691197691,0.14828660711493527,0.1464697566224326,0.14610743756218253
retain,dxtx,14,3,0.35373851917330856,0.4045111111111111,0.274994708994709,0.22597561697561697,0.21251777957164952,0.20937645702945742,0.20896810519397915
retain,dx,14,3,0.3836972546123972,0.42562222222222224,0.2819613756613757,0.23242775372775373,0.21968451327367738,0.21680414436722148,0.21649409062360456
deepr,dxtx,14,3,0.37873452437702565,0.4455111111111111,0.2903068783068783,0.24096293336293334,0.22831319136086933,0.22544103250523226,0.22498106497170148
deepr,dx,14,3,0.3259629560874173,0.4309555555555556,0.28403333333333336,0.23675092685092686,0.22404987765932038,0.22081609323118812,0.22027583172173126
bitenet,dxtx,14,4,0.4066053084963927,0.2784888888888889,0.17485714285714285,0.14057737817737817,0.13202748710984005,0.1298578340575783,0.12947986035822528
bitenet,dx,14,4,0.37380250779845303,0.30593333333333333,0.19273597883597884,0.15614310504310505,0.14713015928000447,0.1448232015034815,0.14442474436249558
rnn,dxtx,14,4,0.4325749173622425,0.30695555555555554,0.1831994708994709,0.14833313723313724,0.13944873177504755,0.13725094395899887,0.13673534573857304
rnn,dx,14,4,0.4090919780259107,0.31784444444444443,0.19364761904761907,0.1567322899322899,0.1473298246186791,0.14488637772740615,0.14431124984974952
brnn,dxtx,14,4,0.42094144875325984,0.2968444444444444,0.18035132275132276,0.14618837458837458,0.13755337860167582,0.1354073769704568,0.13493952672789392
brnn,dx,14,4,0.40120317418064017,0.2910666666666667,0.17272751322751326,0.1396122951122951,0.13144002702377316,0.1293065230398344,0.12879428392943434
retain,dxtx,14,4,0.3561477218566873,0.4005777777777778,0.26086031746031746,0.21406615606615606,0.20182273214688076,0.19856252887189488,0.1980542340164736
retain,dx,14,4,0.3904659337058867,0.4140444444444445,0.2666708994708995,0.21864946164946164,0.20606477526028608,0.20280081139806133,0.20240809024947817
deepr,dxtx,14,4,0.3666270092944484,0.44026666666666664,0.2941492063492064,0.243614467014467,0.22915823738811356,0.22564968227173232,0.22499211594703958
deepr,dx,14,4,0.380126638931992,0.41639999999999994,0.2709089947089947,0.22374360454360454,0.2113791337260377,0.20832072353719278,0.2076931816793061
bitenet,dxtx,14,5,0.38822749153117475,0.3562222222222223,0.21635343915343916,0.17133867613867615,0.15880162763506417,0.1558207869298756,0.1551101030288469
bitenet,dx,14,5,0.3613143298253284,0.37660000000000005,0.2327740740740741,0.18422351352351352,0.17089192884285762,0.16770277895892513,0.16692655713902518
rnn,dxtx,14,5,0.3587291414864071,0.31764444444444445,0.1938079365079365,0.1532872127872128,0.14216466376760495,0.1395619866379713,0.13885390847518048
rnn,dx,14,5,0.32761044277413054,0.3224222222222223,0.19087724867724867,0.15036846856846856,0.13928491163692402,0.13666927075606575,0.13603444405871032
brnn,dxtx,14,5,0.37552138790263534,0.34313333333333335,0.21222910052910052,0.1677862766862767,0.1556483223232449,0.15283876337977292,0.15224762588380786
brnn,dx,14,5,0.3573711056957207,0.34642222222222224,0.20914867724867725,0.16625299515299516,0.15460783404761733,0.15197643684578532,0.15134116478706502
retain,dxtx,14,5,0.2803215223261528,0.4207777777777778,0.2761089947089947,0.2204989824989825,0.20402017272946069,0.20013322624599245,0.19921143937386077
retain,dx,14,5,0.35350009237924296,0.42211111111111116,0.2779142857142857,0.2221817293817294,0.206326311425073,0.2024169294061258,0.20145313784647217
deepr,dxtx,14,5,0.36083574173283384,0.4544222222222223,0.30373756613756614,0.24466435046435048,0.22687521504410052,0.22257422125528062,0.22149645115820019
deepr,dx,14,5,0.31171056884153037,0.4532888888888889,0.2973126984126984,0.23939834609834612,0.2226014191404284,0.21877855321408424,0.21782561499861727
bitenet,dxtx,14,6,0.3298148796194441,0.3175777777777778,0.19915132275132277,0.15867308987308987,0.14837561825286283,0.14601136704513337,0.14573105080113896
bitenet,dx,14,6,0.3004989407228008,0.3556444444444445,0.23557883597883597,0.18702137122137122,0.17449389157454176,0.17159511498880864,0.1712420197741042
rnn,dxtx,14,6,0.3100561629114338,0.33948888888888895,0.20878994708994708,0.16731411181411182,0.15738448218448217,0.15527596596640075,0.15504359755150357
rnn,dx,14,6,0.3269352234521394,0.31524444444444444,0.19734444444444443,0.15612737262737264,0.14595736918740015,0.14374647766346516,0.14349830453391269
brnn,dxtx,14,6,0.3354894207021054,0.3092888888888889,0.18391058201058202,0.14633078403078403,0.13723432720243867,0.13524020084570362,0.13515622253367932
brnn,dx,14,6,0.3299175530632303,0.31702222222222226,0.19224179894179894,0.1540101195101195,0.14486576106498708,0.143016919857885,0.14282457951198144
retain,dxtx,14,6,0.29571589463168485,0.40306666666666663,0.2645111111111111,0.21405729825729827,0.20070024631371383,0.19752610615435628,0.19716550809766625
retain,dx,14,6,0.34793706299801547,0.4149111111111112,0.26419100529100525,0.21290369260369257,0.1991387745897034,0.1962689370842137,0.19591424455664763
deepr,dxtx,14,6,0.3364216198475,0.4284888888888889,0.2799433862433862,0.22748005698005697,0.21301480643539464,0.20971756068597502,0.2093519908620144
deepr,dx,14,6,0.3516254760182815,0.4296222222222222,0.27926402116402116,0.22532307322307324,0.21101394009613822,0.20791884504626057,0.20747858643726635
bitenet,dxtx,14,7,0.40271560903200543,0.3831111111111112,0.24692010582010585,0.200858966958967,0.1896343826223083,0.18738902344042738,0.18686917987828497
bitenet,dx,14,7,0.3612201562063215,0.3871555555555556,0.2534899470899471,0.20695841195841194,0.1956796308553274,0.1934712903069869,0.193025378789811
rnn,dxtx,14,7,0.38400946228973387,0.3324888888888889,0.20747724867724868,0.1711162319162319,0.16274163037971087,0.1612626329520178,0.16100281380989978
rnn,dx,14,7,0.37643379129303123,0.3620888888888889,0.22490370370370374,0.18432044252044252,0.17483251109056067,0.17301197027871545,0.17257076462187762
brnn,dxtx,14,7,0.38498585679494723,0.31388888888888894,0.18925925925925927,0.15585608465608464,0.14832347371697216,0.14683924760491998,0.14651861174865194
brnn,dx,14,7,0.41443912548653455,0.3600444444444444,0.22479523809523813,0.18440320790320788,0.17493476965071394,0.17297087354681784,0.17254775947910606
retain,dxtx,14,7,0.3573895215529014,0.4100444444444444,0.2679079365079365,0.22283956043956044,0.21079418720254633,0.2085518382471539,0.20798103598853557
retain,dx,14,7,0.3341633761657884,0.42664444444444444,0.2712587301587302,0.22405473415473418,0.2124940243737457,0.21013424647048962,0.20962041790654606
deepr,dxtx,14,7,0.36927313879927504,0.46215555555555554,0.30625820105820106,0.25403475043475043,0.24013486405808387,0.2375081108113306,0.23689908120322056
deepr,dx,14,7,0.40007622735086856,0.4402444444444444,0.28515608465608466,0.2382781625781626,0.2257175961293608,0.22327397482313086,0.2227020071398988
bitenet,dxtx,14,8,0.36893473245789005,0.3220222222222222,0.2094920634920635,0.16922200022200024,0.15961782065543675,0.15756939352700963,0.15714143269261202
bitenet,dx,14,8,0.3642205801985696,0.39677777777777784,0.26008624338624337,0.21230631220631221,0.2008974313440258,0.19843350512531693,0.19787937229348299
rnn,dxtx,14,8,0.38935961251546897,0.3152666666666667,0.19006190476190477,0.155286790986791,0.14748512260013807,0.14584607623587434,0.14547129248407908
rnn,dx,14,8,0.36340528633025826,0.3110222222222222,0.18548253968253967,0.14995069375069375,0.14200307879828003,0.14023940855547937,0.1398299672687967
brnn,dxtx,14,8,0.4022164367697528,0.33917777777777774,0.2080121693121693,0.16936592666592665,0.1599337973229614,0.15784439522747234,0.15736664972903722
brnn,dx,14,8,0.37591860349264156,0.3221333333333334,0.20475978835978836,0.1675139009139009,0.1587686710090735,0.15688254515425198,0.15642644215975818
retain,dxtx,14,8,0.37634051615983855,0.4083555555555555,0.26508677248677254,0.21939983719983722,0.20794433324386888,0.2052390706803454,0.20457888158889198
retain,dx,14,8,0.34480550455837894,0.4140888888888889,0.27395291005291006,0.22553836903836902,0.21349148221346362,0.2107445256917245,0.21014158443544992
deepr,dxtx,14,8,0.37972266599408294,0.43211111111111117,0.2873275132275132,0.2403016317016317,0.22907091407044972,0.22710982105718278,0.22655828498150876
deepr,dx,14,8,0.3369355589547911,0.4465777777777778,0.29405185185185184,0.2436168202168202,0.23116033259253072,0.22840234777541543,0.2278177176077968
bitenet,dxtx,14,9,0.42744135601331795,0.3556222222222223,0.23731005291005292,0.19604733784733783,0.18620737110040514,0.18395520095171325,0.18346613822219077
bitenet,dx,14,9,0.4201806578498151,0.3424888888888889,0.2230989417989418,0.18265986975986975,0.17305872883566378,0.17087305721260093,0.17040507167748892
rnn,dxtx,14,9,0.372810188497693,0.2973555555555556,0.18884550264550262,0.15528293188293188,0.14725141026843813,0.14546660570102488,0.14503563867741417
rnn,dx,14,9,0.4129214326471744,0.30726666666666663,0.19727671957671958,0.16448073778073777,0.15728533587728635,0.1558074978698831,0.15550762165414483
brnn,dxtx,14,9,0.40116239275994847,0.29373333333333335,0.18902486772486773,0.15624580234580235,0.1489139998002227,0.14741096196848924,0.14706631664361403
brnn,dx,14,9,0.39894717315257266,0.2924888888888889,0.1818153439153439,0.15068420838420837,0.14335891311990384,0.14185502328992705,0.1415411082734833
retain,dxtx,14,9,0.39934759947395526,0.38331111111111116,0.2534,0.21145565545565545,0.20084739378841546,0.19858111986909807,0.19807527057152463
retain,dx,14,9,0.3679183721598651,0.3903111111111111,0.26185343915343917,0.21963945313945313,0.20868718849090365,0.20651855766922933,0.20605134758684684
deepr,dxtx,14,9,0.38328834694943936,0.4398444444444444,0.29637089947089945,0.25047801457801455,0.23860798247160475,0.23594002839669415,0.23533598440322487
deepr,dx,14,9,0.4046606868372693,0.43071111111111116,0.2935513227513228,0.24689797609797612,0.2350963937106352,0.23238607478640325,0.231811801516038
bitenet,dxtx,14,10,0.342767026561503,0.3546222222222223,0.23408465608465606,0.19053098753098752,0.17984775166354114,0.17800334486261257,0.1774899625956671
bitenet,dx,14,10,0.3387957611260183,0.3548666666666667,0.22281957671957672,0.1810858881858882,0.17081417049296305,0.16892625657113608,0.16843876495674795
rnn,dxtx,14,10,0.33638444025362846,0.31288888888888894,0.18958941798941797,0.15473322973322973,0.14618710543555744,0.14480125312361816,0.14445543432768443
rnn,dx,14,10,0.3560475907630496,0.31971111111111117,0.19638042328042327,0.16062728752728753,0.151634769467432,0.15018350652747342,0.14979335949272868
brnn,dxtx,14,10,0.33779291884290574,0.3172222222222222,0.19496349206349206,0.15846261516261517,0.1497125750296029,0.14901837715018762,0.14869815596651817
brnn,dx,14,10,0.3380577347493427,0.2938,0.17500370370370372,0.14033175343175341,0.13163310075430817,0.1302411476832247,0.13035803408332947
retain,dxtx,14,10,0.3052716135819516,0.40175555555555564,0.2543185185185185,0.2099013357013357,0.19838972006092748,0.1963314228026302,0.1957553439474709
retain,dx,14,10,0.3102904723827901,0.4109777777777778,0.2705878306878307,0.22287789617789613,0.21055692381234173,0.20825565648063965,0.20777085649560978
deepr,dxtx,14,10,0.3284352601165497,0.4353555555555556,0.2971412698412698,0.2470996447996448,0.23319790761354228,0.23042168616400277,0.22972328147263982
deepr,dx,14,10,0.28830201163658586,0.43368888888888885,0.29624497354497353,0.2471371332371332,0.23507818029923291,0.23265535076162075,0.23197256631745702
bitenet,dxtx,16,1,0.3628798369870617,0.3221777777777778,0.2037857142857143,0.16077607947607947,0.14944830743158916,0.14716369861045858,0.1467869928811092
bitenet,dx,16,1,0.3622300413137113,0.3289333333333333,0.21012857142857141,0.16674144744144742,0.1553620471433165,0.15319209670727907,0.15283367343621215
rnn,dxtx,16,1,0.36244973373566847,0.33537777777777783,0.21094126984126987,0.16907839937839936,0.15830897500046107,0.15626958984455416,0.15589652092114042
rnn,dx,16,1,0.3520439058067325,0.3432888888888889,0.20946402116402116,0.1665119066119066,0.15520546239679364,0.15294540718630367,0.1525036659730682
brnn,dxtx,16,1,0.39199345712193423,0.32324444444444445,0.1995275132275132,0.15887065897065894,0.14798855256084356,0.14580797536026638,0.14536801184995804
brnn,dx,16,1,0.3857657813097058,0.331,0.20395343915343914,0.16084501424501424,0.14946172677798064,0.14709889222123304,0.14663902910435841
retain,dxtx,16,1,0.35974949991297844,0.40993333333333337,0.26906507936507934,0.21828704258704257,0.20445464377956638,0.20157805177253954,0.2009888538440313
retain,dx,16,1,0.3287639673715083,0.4200222222222222,0.27568359788359786,0.2230139786139786,0.2079276353047251,0.20473264440190808,0.20407962282153017
deepr,dxtx,16,1,0.3369650822855619,0.4502888888888889,0.3017544973544974,0.2468101084101084,0.23179865267171768,0.2283180541398148,0.22751439544006416
deepr,dx,16,1,0.3642997021013705,0.43002222222222225,0.2815269841269841,0.2287997335997336,0.21337688644917746,0.20999287114081433,0.20921344889426563
bitenet,dxtx,16,2,0.34793906338972375,0.3664444444444445,0.2334952380952381,0.18816880896880897,0.17558309058788935,0.1719494761829706,0.1712590530428923
bitenet,dx,16,2,0.3492556377550519,0.35613333333333336,0.2278767195767196,0.1825062012062012,0.16991374047922037,0.16618972768042495,0.165426786611277
rnn,dxtx,16,2,0.3767437075489454,0.32662222222222226,0.2067634920634921,0.16682301032301033,0.15625175129308255,0.15323065210241815,0.15267179020654476
rnn,dx,16,2,0.36821294493404066,0.3274444444444445,0.20323439153439155,0.1646932215932216,0.15458759150492896,0.15170859909637133,0.15111711784879814
brnn,dxtx,16,2,0.3846254684776354,0.3247777777777778,0.2000904761904762,0.1605134532134532,0.14982709270433728,0.14685430771155228,0.14627671331786596
brnn,dx,16,2,0.3675464526455804,0.3520888888888889,0.22168253968253968,0.18038168498168497,0.16986873348529694,0.16672087728352772,0.1661274542229782
retain,dxtx,16,2,0.34643492627448363,0.4184,0.27355767195767194,0.22471438191438192,0.21088746085355994,0.20703387907302162,0.2064814516361858
retain,dx,16,2,0.3635900230261063,0.4290666666666667,0.2866835978835979,0.23382323602323601,0.21843643978427257,0.21402177763482783,0.21319534001114887
deepr,dxtx,16,2,0.43308958429214284,0.4429777777777778,0.2941391534391534,0.24136028786028788,0.22612703479297905,0.22157739679812366,0.2206814940291175
deepr,dx,16,2,0.38315954878356406,0.4411777777777778,0.296384126984127,0.24190584970584975,0.22628064044085716,0.2215720677575019,0.2206169433416878
bitenet,dxtx,16,3,0.3654458678971763,0.32580000000000003,0.21301216931216932,0.1708561697561697,0.160379779433959,0.1579935331198866,0.15738856359813547
bitenet,dx,16,3,0.4136881821506525,0.37466666666666665,0.23295767195767197,0.18782367262367264,0.1764714997077226,0.17391574087718117,0.17331383648952964
rnn,dxtx,16,3,0.38718915050865055,0.31935555555555556,0.1923074074074074,0.15443290413290411,0.14508020375450717,0.14303403021789884,0.14250699631523275
rnn,dx,16,3,0.35423021116776965,0.34204444444444443,0.21244074074074076,0.1721212824212824,0.16226228115995917,0.16006481205901182,0.15951257481987802
brnn,dxtx,16,3,0.3728191718960604,0.30560000000000004,0.18955925925925926,0.15401824471824468,0.14546062517920103,0.1435257509712833,0.1430285777996274
brnn,dx,16,3,0.3746904696668687,0.3302888888888889,0.20485185185185184,0.16623493543493542,0.15701170415411903,0.15507215713109374,0.154593586965627
retain,dxtx,16,3,0.33774908610831633,0.43091111111111113,0.2867365079365079,0.23461759351759354,0.22056270875667158,0.21720111518116497,0.21638307318059424
retain,dx,16,3,0.34327658617861073,0.4257111111111111,0.2827074074074074,0.23136888666888664,0.21801283805060895,0.21476546619541098,0.21392884420522576
deepr,dxtx,16,3,0.3495979807743293,0.4328444444444444,0.28872539682539683,0.23813425463425464,0.22502422535038635,0.22208848048333713,0.2213051452319559
deepr,dx,16,3,0.35637570654669076,0.4484888888888889,0.29962328042328046,0.24674908794908795,0.23209532117922207,0.22860576976445326,0.22773091368821788
bitenet,dxtx,16,4,0.42160335567725166,0.3074,0.1954857142857143,0.15699413919413918,0.14694228160899986,0.14465936172694954,0.1441749736076189
bitenet,dx,16,4,0.40465124643021605,0.3724222222222222,0.22927777777777775,0.18577448107448105,0.17441303169940944,0.17184031070060146,0.17131531030295738
rnn,dxtx,16,4,0.402749425401389,0.31202222222222226,0.1896835978835979,0.15162434602434602,0.14202239670660724,0.13987880551518997,0.1394350206920948
rnn,dx,16,4,0.4025298476052169,0.32164444444444446,0.19665185185185183,0.1572813334813335,0.14751325642594992,0.14529710861241082,0.14480812279193073
brnn,dxtx,16,4,0.4386784416992014,0.3013555555555556,0.1901698412698413,0.15384416694416694,0.1445116018713542,0.14239956723931957,0.14192097929682357
brnn,dx,16,4,0.39756283147247184,0.34882222222222226,0.2160063492063492,0.17672181152181152,0.1673737436396879,0.1652525716715594,0.16479316570502703
retain,dxtx,16,4,0.39393552977279944,0.42017777777777776,0.27442751322751324,0.2244867650867651,0.21128472403642684,0.20822797643620095,0.20756343590223514
retain,dx,16,4,0.40657441392332394,0.4176000000000001,0.28127936507936513,0.2319643245643246,0.2182340241400613,0.21489813395346172,0.2141136334645934
deepr,dxtx,16,4,0.41960919378078143,0.42688888888888893,0.28094708994708995,0.23106927886927886,0.21775085208335979,0.21466450789614608,0.2140134612501569
deepr,dx,16,4,0.38138139026686324,0.4418888888888889,0.2908825396825397,0.23895184815184814,0.22484379861624443,0.2214084789600552,0.2206909031854679
bitenet,dxtx,16,5,0.36857940875070133,0.37164444444444444,0.2390740740740741,0.19090872830872832,0.17843987152624924,0.17546979435704163,0.17480882064365413
bitenet,dx,16,5,0.33925596181876233,0.3383333333333333,0.21749682539682536,0.17392384282384282,0.16240112180561098,0.15968572058847064,0.15909512089442265
rnn,dxtx,16,5,0.4145033439787035,0.32524444444444445,0.2007116402116402,0.16016048026048027,0.14956265317643025,0.14707715722310824,0.14648457361259357
rnn,dx,16,5,0.37397904312754704,0.31333333333333335,0.18577407407407406,0.15043856513856513,0.14128464930322518,0.1392024760175736,0.13868409447574379
brnn,dxtx,16,5,0.37160832539450284,0.33344444444444443,0.2016100529100529,0.1638173123173123,0.15381869977287935,0.15143724673316541,0.15086197738778112
brnn,dx,16,5,0.4382770518965875,0.3476222222222223,0.21455079365079366,0.17398014208014206,0.1634646622039811,0.16118534451115957,0.1606196446341953
retain,dxtx,16,5,0.34956480196396694,0.41833333333333333,0.27523968253968256,0.22291157361157357,0.20802751788401944,0.20441726755463863,0.20349769570035414
retain,dx,16,5,0.3416654134362356,0.4136222222222223,0.27128730158730163,0.2198078699078699,0.20560444713525206,0.20222490638614612,0.20139028178554452
deepr,dxtx,16,5,0.3812061758503492,0.4108666666666667,0.26813227513227517,0.21860380360380358,0.20552790061102755,0.20236132930793452,0.20176436928601166
deepr,dx,16,5,0.3893504934280625,0.42795555555555553,0.28282751322751326,0.23117525437525435,0.21629551581316286,0.2128861011698352,0.2120660698261257
bitenet,dxtx,16,6,0.412970022866502,0.3321555555555556,0.20623862433862436,0.1690010397010397,0.16004911331645075,0.15772401136526187,0.15710306272684196
bitenet,dx,16,6,0.3514507584466797,0.33971111111111113,0.22053121693121694,0.18033374773374772,0.1705403467476223,0.16796079470546155,0.16724432484922158
rnn,dxtx,16,6,0.39999094443005395,0.3016666666666667,0.1847857142857143,0.14967611277611276,0.14235348922376787,0.14050123625934097,0.1399736318075986
rnn,dx,16,6,0.40174738042289204,0.31802222222222226,0.19777777777777775,0.16078315018315018,0.1519168848466062,0.14974387022837418,0.14914905962390843
brnn,dxtx,16,6,0.41854594269366613,0.30588888888888893,0.1912407407407407,0.15624189514189513,0.14797001118363345,0.14586353900846563,0.14532818526897395
brnn,dx,16,6,0.40640378925554493,0.32980000000000004,0.2020116402116402,0.16612474932474933,0.15747734650397188,0.1553110939159802,0.15477690017443013
